"name","year","time","lat","long","pressure","wind","type"
"Karen",1995,"1995-08-31 12:00:00",20.4,-51.9,1002,40,"Tropical Storm"
"Karen",1995,"1995-08-31 18:00:00",20.8,-52.1,1001,40,"Tropical Storm"
"Karen",1995,"1995-09-01 00:00:00",21.6,-52.3,1001,40,"Tropical Storm"
"Karen",1995,"1995-09-01 06:00:00",22.9,-52.7,1001,40,"Tropical Storm"
"Karen",1995,"1995-09-01 12:00:00",24.6,-53.3,1001,35,"Tropical Storm"
"Karen",1995,"1995-09-01 18:00:00",26.6,-54.3,1001,35,"Tropical Storm"
"Karen",1995,"1995-09-02 00:00:00",28.4,-55.6,1001,35,"Tropical Storm"
"Karen",1995,"1995-09-02 06:00:00",29.9,-57.1,1001,35,"Tropical Storm"
"Karen",1995,"1995-09-02 12:00:00",31.2,-59.2,1001,30,"Tropical Depression"
"Karen",1995,"1995-09-02 18:00:00",32.4,-61.9,1001,30,"Tropical Depression"
"Karen",1995,"1995-09-03 00:00:00",33,-61.5,1002,30,"Tropical Depression"
"Luis",1995,"1995-08-27 12:00:00",11.3,-22.7,1010,25,"Tropical Depression"
"Luis",1995,"1995-08-27 18:00:00",11.1,-23.8,1010,25,"Tropical Depression"
"Luis",1995,"1995-08-28 00:00:00",11,-24.3,1009,25,"Tropical Depression"
"Luis",1995,"1995-08-28 06:00:00",10.9,-24.9,1009,25,"Tropical Depression"
"Luis",1995,"1995-08-28 12:00:00",11.1,-26,1008,30,"Tropical Depression"
"Luis",1995,"1995-08-28 18:00:00",11.4,-27.5,1008,30,"Tropical Depression"
"Luis",1995,"1995-08-29 00:00:00",11.6,-29,1005,35,"Tropical Storm"
"Luis",1995,"1995-08-29 06:00:00",11.8,-30.5,1000,40,"Tropical Storm"
"Luis",1995,"1995-08-29 12:00:00",12.2,-31.9,1000,40,"Tropical Storm"
"Luis",1995,"1995-08-29 18:00:00",12.7,-33.1,1003,40,"Tropical Storm"
"Luis",1995,"1995-08-30 00:00:00",13,-34.2,1005,40,"Tropical Storm"
"Luis",1995,"1995-08-30 06:00:00",13.2,-35.3,1005,45,"Tropical Storm"
"Luis",1995,"1995-08-30 12:00:00",13.4,-36.2,1005,55,"Tropical Storm"
"Luis",1995,"1995-08-30 18:00:00",13.7,-37,1002,65,"Hurricane"
"Luis",1995,"1995-08-31 00:00:00",14,-37.9,998,70,"Hurricane"
"Luis",1995,"1995-08-31 06:00:00",14.3,-38.8,992,80,"Hurricane"
"Luis",1995,"1995-08-31 12:00:00",14.6,-39.7,979,85,"Hurricane"
"Luis",1995,"1995-08-31 18:00:00",15,-40.7,971,95,"Hurricane"
"Luis",1995,"1995-09-01 00:00:00",15.4,-41.7,965,100,"Hurricane"
"Luis",1995,"1995-09-01 06:00:00",15.8,-42.6,958,105,"Hurricane"
"Luis",1995,"1995-09-01 12:00:00",16.2,-43.6,950,115,"Hurricane"
"Luis",1995,"1995-09-01 18:00:00",16.5,-44.7,948,115,"Hurricane"
"Luis",1995,"1995-09-02 00:00:00",16.8,-45.8,948,115,"Hurricane"
"Luis",1995,"1995-09-02 06:00:00",17,-46.9,948,115,"Hurricane"
"Luis",1995,"1995-09-02 12:00:00",17.2,-48,948,115,"Hurricane"
"Luis",1995,"1995-09-02 18:00:00",17.3,-49.2,948,115,"Hurricane"
"Luis",1995,"1995-09-03 00:00:00",17.3,-50.5,948,115,"Hurricane"
"Luis",1995,"1995-09-03 06:00:00",17.4,-51.8,948,120,"Hurricane"
"Luis",1995,"1995-09-03 12:00:00",17.3,-53.1,948,120,"Hurricane"
"Luis",1995,"1995-09-03 18:00:00",17.3,-54.3,945,120,"Hurricane"
"Luis",1995,"1995-09-04 00:00:00",17.1,-55.6,942,120,"Hurricane"
"Luis",1995,"1995-09-04 06:00:00",17,-56.8,940,120,"Hurricane"
"Luis",1995,"1995-09-04 12:00:00",17,-58,945,120,"Hurricane"
"Luis",1995,"1995-09-04 18:00:00",17,-59.1,943,120,"Hurricane"
"Luis",1995,"1995-09-05 00:00:00",17.1,-60.1,940,120,"Hurricane"
"Luis",1995,"1995-09-05 06:00:00",17.3,-61,939,120,"Hurricane"
"Luis",1995,"1995-09-05 12:00:00",17.5,-61.7,945,115,"Hurricane"
"Luis",1995,"1995-09-05 18:00:00",18,-62.4,944,115,"Hurricane"
"Luis",1995,"1995-09-06 00:00:00",18.4,-63,942,115,"Hurricane"
"Luis",1995,"1995-09-06 06:00:00",18.9,-63.6,939,115,"Hurricane"
"Luis",1995,"1995-09-06 12:00:00",19.4,-64.2,943,115,"Hurricane"
"Luis",1995,"1995-09-06 18:00:00",20.1,-64.9,940,115,"Hurricane"
"Luis",1995,"1995-09-07 00:00:00",20.7,-65.4,938,115,"Hurricane"
"Luis",1995,"1995-09-07 06:00:00",21.3,-66,936,115,"Hurricane"
"Luis",1995,"1995-09-07 12:00:00",22,-66.6,941,110,"Hurricane"
"Luis",1995,"1995-09-07 18:00:00",22.8,-67.2,938,110,"Hurricane"
"Luis",1995,"1995-09-08 00:00:00",24.3,-68,935,110,"Hurricane"
"Luis",1995,"1995-09-08 06:00:00",25.8,-68.8,939,110,"Hurricane"
"Luis",1995,"1995-09-08 12:00:00",26.4,-69.3,941,105,"Hurricane"
"Luis",1995,"1995-09-08 18:00:00",26.5,-69.5,944,100,"Hurricane"
"Luis",1995,"1995-09-09 00:00:00",27.1,-69.8,945,95,"Hurricane"
"Luis",1995,"1995-09-09 06:00:00",29.1,-69.5,949,90,"Hurricane"
"Luis",1995,"1995-09-09 12:00:00",31,-69.1,952,85,"Hurricane"
"Luis",1995,"1995-09-09 18:00:00",32.7,-68.6,955,85,"Hurricane"
"Luis",1995,"1995-09-10 00:00:00",34.5,-67.2,959,85,"Hurricane"
"Luis",1995,"1995-09-10 06:00:00",36.5,-65.4,963,85,"Hurricane"
"Luis",1995,"1995-09-10 12:00:00",38.4,-63.7,961,80,"Hurricane"
"Luis",1995,"1995-09-10 18:00:00",40.9,-60.9,966,80,"Hurricane"
"Luis",1995,"1995-09-11 00:00:00",43.9,-57.7,965,80,"Hurricane"
"Luis",1995,"1995-09-11 06:00:00",47.1,-54.2,963,80,"Hurricane"
"Marilyn",1995,"1995-09-12 18:00:00",11.7,-50.9,1006,30,"Tropical Depression"
"Marilyn",1995,"1995-09-13 00:00:00",11.8,-52.7,1004,35,"Tropical Storm"
"Marilyn",1995,"1995-09-13 06:00:00",11.9,-54.3,999,45,"Tropical Storm"
"Marilyn",1995,"1995-09-13 12:00:00",12.1,-55.4,995,55,"Tropical Storm"
"Marilyn",1995,"1995-09-13 18:00:00",12.5,-56.5,990,60,"Tropical Storm"
"Marilyn",1995,"1995-09-14 00:00:00",13,-57.7,988,65,"Hurricane"
"Marilyn",1995,"1995-09-14 06:00:00",13.5,-58.8,987,70,"Hurricane"
"Marilyn",1995,"1995-09-14 12:00:00",14.2,-59.8,986,70,"Hurricane"
"Marilyn",1995,"1995-09-14 18:00:00",15,-60.8,983,70,"Hurricane"
"Marilyn",1995,"1995-09-15 00:00:00",15.8,-61.7,985,75,"Hurricane"
"Marilyn",1995,"1995-09-15 06:00:00",16.5,-62.8,977,80,"Hurricane"
"Marilyn",1995,"1995-09-15 12:00:00",16.8,-63.5,974,80,"Hurricane"
"Marilyn",1995,"1995-09-15 18:00:00",17.4,-64.2,969,85,"Hurricane"
"Marilyn",1995,"1995-09-16 00:00:00",17.9,-64.7,962,90,"Hurricane"
"Marilyn",1995,"1995-09-16 06:00:00",18.5,-65.2,952,95,"Hurricane"
"Marilyn",1995,"1995-09-16 12:00:00",19,-65.8,951,95,"Hurricane"
"Marilyn",1995,"1995-09-16 18:00:00",19.7,-66.4,950,100,"Hurricane"
"Marilyn",1995,"1995-09-17 00:00:00",20.4,-67,950,100,"Hurricane"
"Marilyn",1995,"1995-09-17 06:00:00",21.2,-67.5,953,95,"Hurricane"
"Marilyn",1995,"1995-09-17 12:00:00",22,-68.2,965,80,"Hurricane"
"Marilyn",1995,"1995-09-17 18:00:00",22.9,-68.8,968,80,"Hurricane"
"Marilyn",1995,"1995-09-18 00:00:00",24,-69.1,963,85,"Hurricane"
"Marilyn",1995,"1995-09-18 06:00:00",25,-69.4,965,85,"Hurricane"
"Marilyn",1995,"1995-09-18 12:00:00",26.1,-69.5,966,85,"Hurricane"
"Marilyn",1995,"1995-09-18 18:00:00",27.2,-69.3,966,80,"Hurricane"
"Marilyn",1995,"1995-09-19 00:00:00",28.4,-69,969,80,"Hurricane"
"Marilyn",1995,"1995-09-19 06:00:00",29.6,-68.6,970,75,"Hurricane"
"Marilyn",1995,"1995-09-19 12:00:00",31,-68.2,976,75,"Hurricane"
"Marilyn",1995,"1995-09-19 18:00:00",32.6,-67.7,974,80,"Hurricane"
"Marilyn",1995,"1995-09-20 00:00:00",34.2,-66.8,974,80,"Hurricane"
"Marilyn",1995,"1995-09-20 06:00:00",35.8,-66.1,976,75,"Hurricane"
"Marilyn",1995,"1995-09-20 12:00:00",37.3,-65.2,978,70,"Hurricane"
"Marilyn",1995,"1995-09-20 18:00:00",38.3,-64.3,980,70,"Hurricane"
"Marilyn",1995,"1995-09-21 00:00:00",39,-63.3,982,65,"Hurricane"
"Marilyn",1995,"1995-09-21 06:00:00",39.3,-61.9,984,65,"Hurricane"
"Marilyn",1995,"1995-09-21 12:00:00",39.4,-60.6,987,65,"Hurricane"
"Marilyn",1995,"1995-09-21 18:00:00",39.6,-59.3,990,60,"Tropical Storm"
"Marilyn",1995,"1995-09-22 00:00:00",39.8,-58.3,992,55,"Tropical Storm"
"Noel",1995,"1995-09-26 18:00:00",10.4,-37.7,1007,25,"Tropical Depression"
"Noel",1995,"1995-09-27 00:00:00",10.9,-39,1006,30,"Tropical Depression"
"Noel",1995,"1995-09-27 06:00:00",11.4,-40,1005,30,"Tropical Depression"
"Noel",1995,"1995-09-27 12:00:00",12.1,-40.6,1005,35,"Tropical Storm"
"Noel",1995,"1995-09-27 18:00:00",12.8,-41,1002,40,"Tropical Storm"
"Noel",1995,"1995-09-28 00:00:00",13.5,-41.5,1000,45,"Tropical Storm"
"Noel",1995,"1995-09-28 06:00:00",14,-42,998,50,"Tropical Storm"
"Noel",1995,"1995-09-28 12:00:00",14.5,-42.4,995,60,"Tropical Storm"
"Noel",1995,"1995-09-28 18:00:00",15.2,-42.6,987,65,"Hurricane"
"Noel",1995,"1995-09-29 00:00:00",15.9,-42.6,987,65,"Hurricane"
"Noel",1995,"1995-09-29 06:00:00",16.5,-42.2,987,65,"Hurricane"
"Noel",1995,"1995-09-29 12:00:00",17.4,-41.9,987,65,"Hurricane"
"Noel",1995,"1995-09-29 18:00:00",18.2,-41.2,987,65,"Hurricane"
"Noel",1995,"1995-09-30 00:00:00",18.9,-40.6,987,65,"Hurricane"
"Noel",1995,"1995-09-30 06:00:00",19.4,-40.3,987,65,"Hurricane"
"Noel",1995,"1995-09-30 12:00:00",19.7,-40.2,990,60,"Tropical Storm"
"Noel",1995,"1995-09-30 18:00:00",19.8,-40.1,993,55,"Tropical Storm"
"Noel",1995,"1995-10-01 00:00:00",19.9,-40.2,994,50,"Tropical Storm"
"Noel",1995,"1995-10-01 06:00:00",20,-40.3,995,50,"Tropical Storm"
"Noel",1995,"1995-10-01 12:00:00",20.1,-40.4,1000,45,"Tropical Storm"
"Noel",1995,"1995-10-01 18:00:00",20.5,-40.4,1000,45,"Tropical Storm"
"Noel",1995,"1995-10-02 00:00:00",20.9,-40.2,1000,45,"Tropical Storm"
"Noel",1995,"1995-10-02 06:00:00",21.5,-40.1,1000,45,"Tropical Storm"
"Noel",1995,"1995-10-02 12:00:00",22.4,-40,1000,45,"Tropical Storm"
"Noel",1995,"1995-10-02 18:00:00",23.5,-40.1,1000,45,"Tropical Storm"
"Noel",1995,"1995-10-03 00:00:00",24.7,-40.3,1000,45,"Tropical Storm"
"Noel",1995,"1995-10-03 06:00:00",25.7,-41,1000,40,"Tropical Storm"
"Noel",1995,"1995-10-03 12:00:00",26.7,-41.8,1000,45,"Tropical Storm"
"Noel",1995,"1995-10-03 18:00:00",27.6,-42.4,1000,45,"Tropical Storm"
"Noel",1995,"1995-10-04 00:00:00",28.5,-42.8,999,45,"Tropical Storm"
"Noel",1995,"1995-10-04 06:00:00",29.5,-43.1,998,50,"Tropical Storm"
"Noel",1995,"1995-10-04 12:00:00",30.4,-43.1,997,50,"Tropical Storm"
"Noel",1995,"1995-10-04 18:00:00",31.3,-43,994,55,"Tropical Storm"
"Noel",1995,"1995-10-05 00:00:00",31.9,-42.7,987,65,"Hurricane"
"Noel",1995,"1995-10-05 06:00:00",32.2,-42.3,987,65,"Hurricane"
"Noel",1995,"1995-10-05 12:00:00",32.4,-41.5,987,65,"Hurricane"
"Noel",1995,"1995-10-05 18:00:00",32.4,-40.5,987,65,"Hurricane"
"Noel",1995,"1995-10-06 00:00:00",32.5,-39.4,990,60,"Tropical Storm"
"Noel",1995,"1995-10-06 06:00:00",32.5,-38.2,994,55,"Tropical Storm"
"Noel",1995,"1995-10-06 12:00:00",32.5,-36.9,997,50,"Tropical Storm"
"Noel",1995,"1995-10-06 18:00:00",32.7,-35.3,1001,40,"Tropical Storm"
"Noel",1995,"1995-10-07 00:00:00",33.2,-33.5,1004,35,"Tropical Storm"
"Opal",1995,"1995-09-27 18:00:00",19.1,-87.3,1004,25,"Tropical Depression"
"Opal",1995,"1995-09-28 00:00:00",19.4,-87.5,1004,25,"Tropical Depression"
"Opal",1995,"1995-09-28 06:00:00",19.4,-87.9,1004,25,"Tropical Depression"
"Opal",1995,"1995-09-28 12:00:00",19.3,-88.2,1003,25,"Tropical Depression"
"Opal",1995,"1995-09-28 18:00:00",19.3,-88.4,1003,25,"Tropical Depression"
"Opal",1995,"1995-09-29 00:00:00",19.4,-88.4,1003,25,"Tropical Depression"
"Opal",1995,"1995-09-29 06:00:00",19.5,-88.4,1003,25,"Tropical Depression"
"Opal",1995,"1995-09-29 12:00:00",19.6,-88.3,1003,25,"Tropical Depression"
"Opal",1995,"1995-09-29 18:00:00",19.8,-88.2,1003,30,"Tropical Depression"
"Opal",1995,"1995-09-30 00:00:00",20.1,-88.2,1002,30,"Tropical Depression"
"Opal",1995,"1995-09-30 06:00:00",20.6,-88.3,1002,30,"Tropical Depression"
"Opal",1995,"1995-09-30 12:00:00",21.1,-88.5,1001,35,"Tropical Storm"
"Opal",1995,"1995-09-30 18:00:00",21.4,-89.1,1000,40,"Tropical Storm"
"Opal",1995,"1995-10-01 00:00:00",21.3,-89.9,994,45,"Tropical Storm"
"Opal",1995,"1995-10-01 06:00:00",21.1,-90.7,987,45,"Tropical Storm"
"Opal",1995,"1995-10-01 12:00:00",20.9,-91.2,986,45,"Tropical Storm"
"Opal",1995,"1995-10-01 18:00:00",20.8,-91.6,985,50,"Tropical Storm"
"Opal",1995,"1995-10-02 00:00:00",20.7,-91.9,984,55,"Tropical Storm"
"Opal",1995,"1995-10-02 06:00:00",20.8,-92.1,980,60,"Tropical Storm"
"Opal",1995,"1995-10-02 12:00:00",21,-92.3,973,65,"Hurricane"
"Opal",1995,"1995-10-02 18:00:00",21.2,-92.3,972,65,"Hurricane"
"Opal",1995,"1995-10-03 00:00:00",21.7,-92.2,970,70,"Hurricane"
"Opal",1995,"1995-10-03 06:00:00",22.2,-92,969,75,"Hurricane"
"Opal",1995,"1995-10-03 12:00:00",22.8,-91.6,968,80,"Hurricane"
"Opal",1995,"1995-10-03 18:00:00",23.5,-91,965,85,"Hurricane"
"Opal",1995,"1995-10-04 00:00:00",24.5,-90.1,953,100,"Hurricane"
"Opal",1995,"1995-10-04 06:00:00",25.9,-89.4,935,110,"Hurricane"
"Opal",1995,"1995-10-04 12:00:00",27.3,-88.5,919,130,"Hurricane"
"Opal",1995,"1995-10-04 18:00:00",29,-87.7,938,110,"Hurricane"
"Opal",1995,"1995-10-05 00:00:00",31,-86.8,950,80,"Hurricane"
"Opal",1995,"1995-10-05 06:00:00",33.2,-86.2,974,50,"Tropical Storm"
"Opal",1995,"1995-10-05 12:00:00",35.4,-85.7,982,30,"Tropical Depression"
"Pablo",1995,"1995-10-04 18:00:00",8.3,-31.4,1009,30,"Tropical Depression"
"Pablo",1995,"1995-10-05 00:00:00",8.4,-32.8,1009,30,"Tropical Depression"
"Pablo",1995,"1995-10-05 06:00:00",9.3,-35.1,1008,30,"Tropical Depression"
"Pablo",1995,"1995-10-05 12:00:00",10.2,-37.5,1006,35,"Tropical Storm"
"Pablo",1995,"1995-10-05 18:00:00",11.1,-40.1,1003,40,"Tropical Storm"
"Pablo",1995,"1995-10-06 00:00:00",11.5,-41.9,997,50,"Tropical Storm"
"Pablo",1995,"1995-10-06 06:00:00",12,-44,994,50,"Tropical Storm"
"Pablo",1995,"1995-10-06 12:00:00",12.2,-45.8,995,50,"Tropical Storm"
"Pablo",1995,"1995-10-06 18:00:00",12.4,-47.5,998,45,"Tropical Storm"
"Pablo",1995,"1995-10-07 00:00:00",12.5,-48.8,1000,45,"Tropical Storm"
"Pablo",1995,"1995-10-07 06:00:00",12.7,-50,1000,45,"Tropical Storm"
"Pablo",1995,"1995-10-07 12:00:00",12.8,-51.1,1000,45,"Tropical Storm"
"Pablo",1995,"1995-10-07 18:00:00",12.6,-52.3,1000,45,"Tropical Storm"
"Pablo",1995,"1995-10-08 00:00:00",12.5,-53.9,1001,45,"Tropical Storm"
"Pablo",1995,"1995-10-08 06:00:00",12.3,-55.7,1007,45,"Tropical Storm"
"Pablo",1995,"1995-10-08 12:00:00",12.1,-57.5,1009,30,"Tropical Depression"
"Roxanne",1995,"1995-10-07 18:00:00",14,-82.1,1005,25,"Tropical Depression"
"Roxanne",1995,"1995-10-08 00:00:00",14.2,-82.7,1005,25,"Tropical Depression"
"Roxanne",1995,"1995-10-08 06:00:00",14.8,-83,1005,25,"Tropical Depression"
"Roxanne",1995,"1995-10-08 12:00:00",15,-83.2,1005,25,"Tropical Depression"
"Roxanne",1995,"1995-10-08 18:00:00",15.7,-83.2,1004,30,"Tropical Depression"
"Roxanne",1995,"1995-10-09 00:00:00",16.5,-83.1,1002,35,"Tropical Storm"
"Roxanne",1995,"1995-10-09 06:00:00",17.2,-83,1001,40,"Tropical Storm"
"Roxanne",1995,"1995-10-09 12:00:00",17.9,-82.9,999,45,"Tropical Storm"
"Roxanne",1995,"1995-10-09 18:00:00",18.4,-82.9,995,50,"Tropical Storm"
"Roxanne",1995,"1995-10-10 00:00:00",18.9,-83.7,989,60,"Tropical Storm"
"Roxanne",1995,"1995-10-10 06:00:00",19.2,-84.3,985,70,"Hurricane"
"Roxanne",1995,"1995-10-10 12:00:00",19.4,-85,972,80,"Hurricane"
"Roxanne",1995,"1995-10-10 18:00:00",19.9,-86,966,95,"Hurricane"
"Roxanne",1995,"1995-10-11 00:00:00",20,-87,958,100,"Hurricane"
"Roxanne",1995,"1995-10-11 06:00:00",20,-88.1,970,90,"Hurricane"
"Roxanne",1995,"1995-10-11 12:00:00",19.9,-89.1,983,75,"Hurricane"
"Roxanne",1995,"1995-10-11 18:00:00",19.7,-90,987,70,"Hurricane"
"Roxanne",1995,"1995-10-12 00:00:00",19.5,-90.8,990,65,"Hurricane"
"Roxanne",1995,"1995-10-12 06:00:00",19.5,-91.5,992,65,"Hurricane"
"Roxanne",1995,"1995-10-12 12:00:00",19.5,-92.2,994,55,"Tropical Storm"
"Roxanne",1995,"1995-10-12 18:00:00",19.7,-92.6,995,55,"Tropical Storm"
"Roxanne",1995,"1995-10-13 00:00:00",20.1,-92.8,993,55,"Tropical Storm"
"Roxanne",1995,"1995-10-13 06:00:00",20.5,-93.1,993,55,"Tropical Storm"
"Roxanne",1995,"1995-10-13 12:00:00",21,-93.6,992,55,"Tropical Storm"
"Roxanne",1995,"1995-10-13 18:00:00",21.4,-93.9,988,55,"Tropical Storm"
"Roxanne",1995,"1995-10-14 00:00:00",21.8,-93.9,982,55,"Tropical Storm"
"Roxanne",1995,"1995-10-14 06:00:00",22.2,-93.9,981,60,"Tropical Storm"
"Roxanne",1995,"1995-10-14 12:00:00",22.3,-93.8,980,65,"Hurricane"
"Roxanne",1995,"1995-10-14 18:00:00",22.3,-93.3,980,70,"Hurricane"
"Roxanne",1995,"1995-10-15 00:00:00",21.8,-92.9,979,70,"Hurricane"
"Roxanne",1995,"1995-10-15 06:00:00",21.4,-92.4,979,75,"Hurricane"
"Roxanne",1995,"1995-10-15 12:00:00",21,-91.9,980,75,"Hurricane"
"Roxanne",1995,"1995-10-15 18:00:00",20.6,-91.6,980,75,"Hurricane"
"Roxanne",1995,"1995-10-16 00:00:00",20.4,-91.5,981,75,"Hurricane"
"Roxanne",1995,"1995-10-16 06:00:00",20.3,-91.7,984,70,"Hurricane"
"Roxanne",1995,"1995-10-16 12:00:00",20.3,-92,985,65,"Hurricane"
"Roxanne",1995,"1995-10-16 18:00:00",20.4,-92.2,987,65,"Hurricane"
"Roxanne",1995,"1995-10-17 00:00:00",20.6,-92.4,991,65,"Hurricane"
"Roxanne",1995,"1995-10-17 06:00:00",20.9,-92.6,995,60,"Tropical Storm"
"Roxanne",1995,"1995-10-17 12:00:00",21.2,-92.9,998,55,"Tropical Storm"
"Roxanne",1995,"1995-10-17 18:00:00",21.3,-93.1,1000,50,"Tropical Storm"
"Roxanne",1995,"1995-10-18 00:00:00",21.5,-93.3,1003,45,"Tropical Storm"
"Roxanne",1995,"1995-10-18 06:00:00",21.8,-93.6,1004,40,"Tropical Storm"
"Roxanne",1995,"1995-10-18 12:00:00",22.2,-94.2,1005,35,"Tropical Storm"
"Roxanne",1995,"1995-10-18 18:00:00",22.3,-94.7,1008,35,"Tropical Storm"
"Roxanne",1995,"1995-10-19 00:00:00",22.3,-95.1,1009,30,"Tropical Depression"
"Roxanne",1995,"1995-10-19 06:00:00",22.4,-95.4,1009,30,"Tropical Depression"
"Roxanne",1995,"1995-10-19 12:00:00",22.3,-95.5,1009,30,"Tropical Depression"
"Roxanne",1995,"1995-10-19 18:00:00",22.3,-95.6,1009,30,"Tropical Depression"
"Roxanne",1995,"1995-10-20 00:00:00",22.4,-95.6,1009,30,"Tropical Depression"
"Roxanne",1995,"1995-10-20 06:00:00",22,-95.5,1009,30,"Tropical Depression"
"Roxanne",1995,"1995-10-20 12:00:00",21.5,-95.5,1009,25,"Tropical Depression"
"Roxanne",1995,"1995-10-20 18:00:00",20.5,-95.5,1010,25,"Tropical Depression"
"Sebastien",1995,"1995-10-20 12:00:00",13.8,-53.8,1006,25,"Tropical Depression"
"Sebastien",1995,"1995-10-20 18:00:00",14.8,-54.5,1005,30,"Tropical Depression"
"Sebastien",1995,"1995-10-21 00:00:00",16,-55.1,1004,35,"Tropical Storm"
"Sebastien",1995,"1995-10-21 06:00:00",17.6,-55.9,1004,35,"Tropical Storm"
"Sebastien",1995,"1995-10-21 12:00:00",19,-56.3,1005,40,"Tropical Storm"
"Sebastien",1995,"1995-10-21 18:00:00",20.1,-56.6,1007,40,"Tropical Storm"
"Sebastien",1995,"1995-10-22 00:00:00",21.2,-56.7,1007,40,"Tropical Storm"
"Sebastien",1995,"1995-10-22 06:00:00",21.8,-56.8,1006,40,"Tropical Storm"
"Sebastien",1995,"1995-10-22 12:00:00",22,-57.7,1004,45,"Tropical Storm"
"Sebastien",1995,"1995-10-22 18:00:00",21.5,-58.5,1001,55,"Tropical Storm"
"Sebastien",1995,"1995-10-23 00:00:00",20.9,-59.5,1001,50,"Tropical Storm"
"Sebastien",1995,"1995-10-23 06:00:00",20.1,-60.4,1002,45,"Tropical Storm"
"Sebastien",1995,"1995-10-23 12:00:00",19.4,-61,1003,40,"Tropical Storm"
"Sebastien",1995,"1995-10-23 18:00:00",19,-61.7,1004,35,"Tropical Storm"
"Sebastien",1995,"1995-10-24 00:00:00",18.6,-62.3,1005,30,"Tropical Depression"
"Sebastien",1995,"1995-10-24 06:00:00",18.3,-63,1007,30,"Tropical Depression"
"Sebastien",1995,"1995-10-24 12:00:00",18,-63.7,1007,30,"Tropical Depression"
"Sebastien",1995,"1995-10-24 18:00:00",17.7,-64.3,1007,25,"Tropical Depression"
"Tanya",1995,"1995-10-27 00:00:00",24.6,-59.2,1004,30,"Tropical Depression"
"Tanya",1995,"1995-10-27 06:00:00",25.3,-58.6,1002,30,"Tropical Depression"
"Tanya",1995,"1995-10-27 12:00:00",26.2,-57.9,1001,35,"Tropical Storm"
"Tanya",1995,"1995-10-27 18:00:00",27.1,-57.1,998,40,"Tropical Storm"
"Tanya",1995,"1995-10-28 00:00:00",27.2,-56.6,997,45,"Tropical Storm"
"Tanya",1995,"1995-10-28 06:00:00",27.3,-56.2,996,45,"Tropical Storm"
"Tanya",1995,"1995-10-28 12:00:00",27.2,-55.7,995,50,"Tropical Storm"
"Tanya",1995,"1995-10-28 18:00:00",27.5,-54.7,992,55,"Tropical Storm"
"Tanya",1995,"1995-10-29 00:00:00",28.4,-54.2,990,60,"Tropical Storm"
"Tanya",1995,"1995-10-29 06:00:00",29.6,-54.2,987,60,"Tropical Storm"
"Tanya",1995,"1995-10-29 12:00:00",30.5,-54.9,983,65,"Hurricane"
"Tanya",1995,"1995-10-29 18:00:00",31.2,-55.3,982,70,"Hurricane"
"Tanya",1995,"1995-10-30 00:00:00",31.8,-54.8,980,70,"Hurricane"
"Tanya",1995,"1995-10-30 06:00:00",32.6,-54.2,980,70,"Hurricane"
"Tanya",1995,"1995-10-30 12:00:00",33.1,-53.4,979,70,"Hurricane"
"Tanya",1995,"1995-10-30 18:00:00",33.8,-51.8,977,75,"Hurricane"
"Tanya",1995,"1995-10-31 00:00:00",34.6,-50.1,975,75,"Hurricane"
"Tanya",1995,"1995-10-31 06:00:00",35.4,-48.3,972,75,"Hurricane"
"Tanya",1995,"1995-10-31 12:00:00",36.2,-45.8,973,75,"Hurricane"
"Tanya",1995,"1995-10-31 18:00:00",37.1,-43.2,973,75,"Hurricane"
"Tanya",1995,"1995-11-01 00:00:00",37.8,-40.4,974,70,"Hurricane"
"Tanya",1995,"1995-11-01 06:00:00",37.7,-37.9,974,65,"Hurricane"
"Tanya",1995,"1995-11-01 12:00:00",37.4,-35.4,974,60,"Tropical Storm"
"Tanya",1995,"1995-11-01 18:00:00",37.7,-31.8,972,55,"Tropical Storm"
"Arthur",1996,"1996-06-17 18:00:00",26.8,-77.8,1010,25,"Tropical Depression"
"Arthur",1996,"1996-06-18 00:00:00",27.7,-78.3,1010,25,"Tropical Depression"
"Arthur",1996,"1996-06-18 06:00:00",28.6,-78.8,1009,25,"Tropical Depression"
"Arthur",1996,"1996-06-18 12:00:00",29.7,-78.8,1008,25,"Tropical Depression"
"Arthur",1996,"1996-06-18 18:00:00",30.6,-78.7,1008,30,"Tropical Depression"
"Arthur",1996,"1996-06-19 00:00:00",31.5,-78.7,1004,35,"Tropical Storm"
"Arthur",1996,"1996-06-19 06:00:00",32.3,-78.6,1006,35,"Tropical Storm"
"Arthur",1996,"1996-06-19 12:00:00",33.2,-78.1,1005,40,"Tropical Storm"
"Arthur",1996,"1996-06-19 18:00:00",33.9,-77.3,1005,40,"Tropical Storm"
"Arthur",1996,"1996-06-20 00:00:00",34.7,-76.4,1005,35,"Tropical Storm"
"Arthur",1996,"1996-06-20 06:00:00",35.5,-75.4,1005,35,"Tropical Storm"
"Arthur",1996,"1996-06-20 12:00:00",36.4,-74.1,1005,30,"Tropical Depression"
"Arthur",1996,"1996-06-20 18:00:00",36.9,-72.5,1004,30,"Tropical Depression"
"Arthur",1996,"1996-06-21 00:00:00",37.3,-70.3,1003,30,"Tropical Depression"
"Arthur",1996,"1996-06-21 06:00:00",37.3,-66.5,1002,30,"Tropical Depression"
"Bertha",1996,"1996-07-05 00:00:00",9.8,-34,1009,30,"Tropical Depression"
